"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AG1","AJ1","AW1","GA1","GD1","GD2","GD3","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","MW4","MW5","OC1","REM","EQD"
"72565003017","1995-03-01T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","300,5,N,0026,5","00792,5,M,N","008000,5,N,1","-0106,5","-0117,5","10276,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00244,5,9","4,99,5,+00792,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,1,08397,5",,"45,5",,,,,,"AWY017SE41 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-01T14:29:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","310,1,N,0030,1","00720,1,9,N","003219,1,N,1","-0106,1","-0112,1","10278,1",,,,"0,999",,,,"2,99,1,+00180,9,9","4,99,1,+00720,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,1,08368,1",,"45,1",,,,,,"AWY002$;","Q01+999990APOSP Q02+000100PRSWM2"
"72565003017","1995-03-01T14:36:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","300,1,N,0025,1","00720,1,9,N","002012,1,N,1","-0106,1","-0117,1","10278,1",,,,"0,999",,,,"2,99,1,+00180,9,9","2,99,1,+00540,9,9","4,99,1,+00720,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,1,08368,1",,"45,1","71,1",,,,,"AWY017SB34 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-01T14:44:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","290,1,N,0025,1","00720,1,9,N","003219,1,N,1","-0106,1","-0117,1","10279,1",,,,"0,999",,,,"2,99,1,+00180,9,9","3,99,1,+00720,9,9","4,99,1,+00870,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08371,1",,"45,1","71,1",,,,,"AWY017SB34 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-01T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","310,5,N,0021,5","00732,5,M,N","003200,5,N,1","-0106,5","-0117,5","10280,5","01,0000,9,5","06,9999,2,9",,"3,001",,,,"2,99,5,+00244,5,9","3,99,5,+00732,5,9","4,99,5,+00884,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08400,5","3,1,005,1,+999,9","45,5","71,5",,,,,"AWY02953005 6000/ SB34 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-01T15:04:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","310,1,N,0030,1","00630,1,9,N","002414,1,N,1","-0106,1","-0117,1","10280,1",,,,"0,001",,,,"2,99,1,+00300,9,9","3,99,1,+00630,9,9","4,99,1,+00870,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08371,1",,"45,1","71,1",,,,,"AWY012PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-01T15:14:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","340,1,N,0025,1","00540,1,9,N","001207,1,N,1","-0106,1","-0112,1","10280,1",,,,"0,001",,,,"2,99,1,+00300,9,9","3,99,1,+00540,9,9","4,99,1,+00870,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08371,1",,"45,1","71,1",,,,,"AWY026SFC VSBY 11/4 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM3"
"72565003017","1995-03-01T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","280,5,N,0021,5","01463,5,M,N","004000,5,N,1","-0106,5","-0117,5","10280,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00792,5,9","4,99,5,+01463,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08400,5",,"45,5",,,,,,"AWY031SFC VSBY 31/2 SE46 PCPN 0000 $;","Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-01T16:34:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","260,1,N,0025,1","01440,1,9,N","004023,1,N,1","-0100,1","-0117,1","10276,1",,,,"0,999",,,,"2,99,1,+00210,9,9","4,99,1,+01440,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,1,08368,1",,"45,1",,,,,,"AWY011SFC VSBY 5;","Q01+999990APOSP Q02+000100PRSWM2"
"72565003017","1995-03-01T16:46:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","300,1,N,0020,1","01440,1,9,N","016093,1,N,1","-0100,1","-0123,1","10276,1",,,,"0,999",,,,"2,99,1,+00210,9,9","2,99,1,+00930,9,9","4,99,1,+01440,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,1,08368,1",,"00,1",,,,,,,"Q01+999990APOSP "
"72565003017","1995-03-01T17:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","290,5,N,0015,5","01463,5,M,N","011200,5,N,1","-0106,5","-0133,5","10278,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00213,5,9","2,99,5,+00945,5,9","4,99,5,+01463,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10217,1,08397,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-01T17:30:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","260,1,N,0020,1","00810,1,9,N","011265,1,N,1","-0100,1","-0117,1","10272,1",,,,"0,999",,,,"2,99,1,+00300,9,9","3,99,1,+00810,9,9","4,99,1,+00990,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10213,1,08365,1",,"71,1",,,,,,"AWY015SB10 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-01T17:46:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","290,1,N,0020,1","01500,1,9,N","016093,1,N,1","-0095,1","-0117,1","10272,1",,,,"0,999",,,,"2,99,1,+00240,9,9","2,99,1,+00810,9,9","3,99,1,+01500,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10213,1,08365,1",,"00,1",,,,,,"AWY028BKN V SCT SB10E44 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-01T18:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DVX  ","V020","280,5,N,0026,5","01189,5,M,N","011200,5,N,1","-0094,5","-0117,5","10272,5","01,0000,9,5","06,9999,2,9",,"3,000","0005,9,1,999999,9,9",,,"2,99,5,+00762,5,9","3,99,5,+01189,5,9",,"06,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,-0094,1","240,N,-0106,1","10213,1,08395,5","8,1,005,1,+999,9",,,,,,,"SYN033 333 11094 21106 4/005 555 90118;AWY0484/002 58005 6000/ 10015 20013 SB10E44 PCPN 0000;","N01 00000JPWTH 0"
"72565003017","1995-03-01T18:06:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","290,1,N,0030,1","00690,1,9,N","011265,1,N,1","-0095,1","-0117,1","10271,1",,,,"0,000",,,,"2,99,1,+00360,9,9","2,99,1,+00540,9,9","3,99,1,+00690,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10213,1,08365,1",,"00,1",,,,,,,"Q01+999990APOSP "
"72565003017","1995-03-01T18:21:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","300,1,N,0020,1","22000,1,9,N","016093,1,N,1","-0095,1","-0134,1","10271,1",,,,"0,001",,,,"2,99,1,+00360,9,9","2,99,1,+00540,9,9","2,99,1,+00720,9,9","02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10213,1,08365,1",,"71,1",,,,,,"AWY015SB21 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-01T19:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","300,5,N,0026,5","22000,5,M,N","016000,5,N,1","-0089,5","-0133,5","10265,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00335,5,9","2,99,5,+00610,5,9",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,1,08388,5",,"71,5",,,,,,"AWY015SB21 PCPN 0000;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-01T19:18:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0025,1","00330,1,M,N","016093,1,N,1","-0084,1","-0117,1","10258,1",,,,"0,999",,,,"3,99,1,+00330,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10203,1,08356,1",,"00,1",,,,,,"AWY015SE12 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-01T20:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","020,5,N,0026,5","00884,5,M,N","016000,5,N,1","-0083,5","-0111,5","10250,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00396,5,9","4,99,5,+00884,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08380,5",,"00,1",,,,,,"AWY015SE12 PCPN 0000;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-01T20:47:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","010,1,N,0020,1","00930,1,9,N","016093,1,N,1","-0084,1","-0117,1","10245,1",,,,"0,999",,,,"2,99,1,+00570,9,9","4,99,1,+00930,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,08345,1",,"00,1",,,,,,"AWY018SB02E17 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-01T21:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","360,5,N,0026,5","01006,5,M,N","016000,5,N,1","-0083,5","-0111,5","10244,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"2,99,5,+00579,5,9","4,99,5,+01006,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,08375,5","8,1,019,1,+999,9","00,1",,,,,,"AWY03058019 6000/ SB02E17 PCPN 0000;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-01T22:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","010,5,N,0026,5","00579,5,M,N","008000,5,N,1","-0083,5","-0106,5","10243,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00366,5,9","3,99,5,+00579,5,9","4,99,5,+00945,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,08375,5",,"45,5","71,5",,,,,"AWY025BKN V SCT SB17 PCPN 0000;","Q01+999990APOSP Q02+000100PRSWM3N01 04070JPWTH 0"
"72565003017","1995-03-01T23:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DVX  ","V020","010,5,N,0021,5","01433,5,M,N","008000,5,N,1","-0083,5","-0111,5","10244,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00457,5,9","2,99,5,+00610,5,9","4,99,5,+01433,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,08375,5",,"71,5",,,,,,"AWY010PCPN 0000;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-01T23:29:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","360,1,N,0025,1","00420,1,M,N","011265,1,N,1","-0084,1","-0112,1","10241,1",,,,"0,999",,,,"3,99,1,+00420,9,9","4,99,1,+01350,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10186,1,08342,1",,"71,1",,,,,,"AWY018SE03B23 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-02T00:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","360,5,N,0026,5","00366,5,M,N","011200,5,N,1","-0083,5","-0106,5","10241,5","01,0000,9,5","06,9999,2,9",,"3,000","0005,9,1,999999,9,9",,,"4,99,5,+00366,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,-0078,1","180,N,-0106,1","10186,1,08371,5","8,1,003,1,+999,9",,,,,,,"SYN033 333 11078 21106 4/005 555 90200;AWY0514/002 58003 6000/ 10018 20013 SE03B23E35 PCPN 0000;","N01 00000JPWTH 0"
"72565003017","1995-03-02T01:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","330,5,N,0021,5","00427,5,M,N","011200,5,N,1","-0083,5","-0106,5","10245,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00427,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,08375,5",,"00,1",,,,,,"AWY018SB38E51 PCPN 0000;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-02T01:25:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","300,1,N,0030,1","00480,1,9,N","016093,1,N,1","-0089,1","-0106,1","10251,1",,,,"0,999",,,,"2,99,1,+00300,9,9","3,99,1,+00480,9,9","4,99,1,+02100,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10193,1,08347,1",,"71,1",,,,,,"AWY025BKN V OVC SB19 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-02T02:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","290,5,N,0021,5","00579,5,M,N","016000,5,N,1","-0083,5","-0111,5","10253,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00579,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08380,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-02T03:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","150,5,N,0036,5","00640,5,M,N","016000,5,N,1","-0100,5","-0128,5","10256,5","01,0000,9,5","06,9999,2,9",,"3,001",,,,"4,99,5,+00640,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08380,5","1,1,008,1,+999,9","71,5",,,,,,"AWY02751008 6000/ SB04 PCPN 0000;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-02T04:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","160,5,N,0021,5","00579,5,M,N","016000,5,N,1","-0122,5","-0139,5","10261,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00305,5,9","2,99,5,+00457,5,9","3,99,5,+00579,5,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08380,5",,"71,5",,,,,,"AWY010PCPN 0000;","Q01+999990APOSP N01 04000JPWTH 0"
"72565003017","1995-03-02T04:07:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","170,1,N,0020,1","22000,1,9,N","016093,1,N,1","-0123,1","-0139,1","10262,1",,,,"0,999",,,,"2,99,1,+00630,9,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08350,1",,"00,1",,,,,,"AWY015SE05 PCPN 0000;","Q01+999990APOSP "
"72565003017","1995-03-02T05:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","240,5,N,0015,5","22000,5,M,N","016000,5,N,1","-0106,5","-0117,5","10257,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10193,1,08376,5",,"00,1",,,,,,"AWY027CLR BLO 120 SE05 PCPN 0000;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-02T06:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","220,5,N,0015,5","22000,5,M,N","011200,5,N,1","-0106,5","-0117,5","10248,5","01,0000,9,5","06,9999,2,9",,"3,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,-0078,1","240,N,-0139,1","10190,1,08375,5","8,1,006,1,+999,9",,,,,,,"SYN027 333 11078 21139 555 90206;AWY036CLR BLO 120 58006 6000/ 10018 20007;","N01 00000JPWTH 0"
"72565003017","1995-03-02T07:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","260,5,N,0015,5","22000,5,M,N","011200,5,N,1","-0106,5","-0111,5","10239,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10183,1,08368,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-02T07:22:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","280,1,N,0015,1","00570,1,M,N","011265,1,N,1","-0100,1","-0117,1","10232,1",,,,"0,999",,,,"3,99,1,+00570,9,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,08336,1",,"00,1",,,,,,,"Q01+999990APOSP "
"72565003017","1995-03-02T08:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","00640,5,M,N","008000,5,N,1","-0106,5","-0117,5","10234,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00640,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10176,1,08363,5",,"45,5",,,,,,,"Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T09:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","22000,5,M,N","008000,5,N,1","-0100,5","-0111,5","10228,5","01,0000,9,5",,,"1,000",,,,"2,99,5,+00518,5,9","2,99,5,+00701,5,9",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10176,1,08363,5","6,1,011,1,+999,9","45,5",,,,,,"AWY00656011;","Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T09:26:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","999,1,C,0000,1","00480,1,M,N","008047,1,N,1","-0100,1","-0112,1","10227,1",,,,"0,000",,,,"3,99,1,+00480,9,2",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10173,1,08330,1",,"45,1",,,,,,"AWY010BKN V SCT;","Q01+999990APOSP Q02+000100PRSWM2"
"72565003017","1995-03-02T10:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","00488,5,M,N","008000,5,N,1","-0100,5","-0111,5","10220,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00488,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10166,1,08354,5",,"45,5",,,,,,,"Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T10:09:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","999,1,C,0000,1","00420,1,M,N","008047,1,N,1","-0095,1","-0112,1","10219,1",,,,"0,999",,,,"4,99,1,+00420,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10166,1,08324,1",,"45,1",,,,,,,"Q01+999990APOSP Q02+000100PRSWM2"
"72565003017","1995-03-02T11:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","00305,5,M,N","008000,5,N,1","-0094,5","-0106,5","10218,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00305,5,1",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10166,1,08354,5",,"45,5",,,,,,"AWY009CIG 8V12;","Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T11:17:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","320,1,N,0025,1","00240,1,M,N","008047,1,N,1","-0095,1","-0112,1","10221,1",,,,"0,999",,,,"4,99,1,+00240,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10169,1,08327,1",,"45,1",,,,,,,"Q01+999990APOSP Q02+000100PRSWM2"
"72565003017","1995-03-02T12:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","330,5,N,0026,5","00122,5,M,N","008000,5,N,1","-0111,5","-0117,5","10228,5","01,0000,9,5","06,0000,9,1",,"0,000",,"10,1",,"3,99,5,+00122,5,9","3,99,5,+00305,5,9",,"06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,-0078,1","120,N,-0139,1","10173,1,08359,5","5,1,005,1,+999,9","45,5",,,,,,"SYN027 333 11078 21139 555 90212;AWY01855005 10018 20007;","Q01+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T13:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0031,5","00122,5,M,N","008000,5,N,1","-0117,5","-0128,5","10235,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00122,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10176,1,08363,5",,"45,5",,,,,,,"Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T13:45:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,1,N,0030,1","00180,1,M,N","011265,1,N,1","-0128,1","-0145,1","10243,1",,,,"0,999",,,,"4,99,1,+00180,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10180,1,08336,1",,"00,1",,,,,,,"Q01+999990APOSP "
"72565003017","1995-03-02T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,5,N,0031,5","00183,5,M,N","005600,5,N,1","-0128,5","-0156,5","10243,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+00183,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10183,1,08368,5",,"05,5",,,,,,,"Q01+999990APOSP N01 08100JPWTH 0"
"72565003017","1995-03-02T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","330,5,N,0026,5","00305,5,M,N","008000,5,N,1","-0122,5","-0144,5","10254,5","01,0000,9,5",,,"1,000",,,,"4,99,5,+00305,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10190,1,08375,5","3,1,016,1,+999,9","45,5",,,,,,"AWY00853016 $;","Q01+999990APOSP Q02+000100PRSWM2N01 07000JPWTH 0"
"72565003017","1995-03-02T15:33:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","330,1,N,0036,1","00240,1,M,N","006437,1,N,1","-0117,1","-0145,1","10262,1",,,,"0,000",,,,"4,99,1,+00240,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10193,1,08347,1",,"05,1",,,,,,"AWY002$;","Q01+999990APOSP "
"72565003017","1995-03-02T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","310,5,N,0031,5","00244,5,M,N","016000,5,N,1","-0111,5","-0133,5","10262,5","01,0000,9,5",,,"1,999",,,,"3,99,5,+00244,5,1","4,99,5,+00640,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10193,1,08376,5",,"00,1",,,,,,"AWY010CIG 5V9 $;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-03-02T16:04:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","310,1,N,0030,1","00630,1,9,N","006437,1,N,1","-0112,1","-0134,1","10263,1",,,,"0,999",,,,"2,99,1,+00240,9,9","4,99,1,+00630,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10196,1,08350,1",,"45,1",,,,,,"AWY002$;","Q01+999990APOSP Q02+000100PRSWM2"
"72565003017","1995-03-02T16:29:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","310,1,N,0025,1","00420,1,M,N","008047,1,N,1","-0106,1","-0139,1","10252,1",,,,"0,999",,,,"3,99,1,+00420,9,9","4,99,1,+00630,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10193,1,08347,1",,"05,1",,,,,,"AWY020SB06E16 PCPN 0000 $;","Q01+999990APOSP "
"72565003017","1995-03-02T17:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","290,5,N,0026,5","22000,5,M,N","008000,5,N,1","-0100,5","-0128,5","10251,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+00366,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10193,1,08376,5",,"05,5",,,,,,"AWY020SB06E16 PCPN 0000 $;","Q01+999990APOSP N01 08100JPWTH 0"
